997.00_633.50_846.48_0.00_45.81_997.00_0.00_390.30_997.00_893.32 24.792 13.820 1.794 0/0
997.00_204.36_0.00_395.41_480.71_0.00_532.93_997.00_540.35_0.00 25.659 14.860 1.727 0/0
893.55_0.00_997.00_418.48_853.46_997.00_0.00_458.16_0.00_282.42 24.885 14.493 1.717 0/0
0.00_230.13_997.00_304.66_623.91_0.00_614.39_997.00_392.85_0.00 25.279 14.706 1.719 0/0
997.00_882.68_431.16_997.00_479.69_0.00_0.00_947.29_989.75_997.00 26.741 14.450 1.851 0/0
535.61_997.00_49.03_0.00_997.00_262.95_0.00_28.89_490.54_997.00 25.301 14.733 1.717 0/0
321.25_0.00_0.00_205.62_997.00_932.44_580.33_997.00_997.00_724.29 26.253 14.683 1.788 0/0
582.64_0.00_456.94_997.00_0.00_907.75_997.00_520.28_997.00_855.75 25.139 13.972 1.799 0/0
997.00_119.04_882.38_0.00_991.28_997.00_0.00_487.05_0.00_901.50 24.971 14.162 1.763 0/0
855.97_0.00_476.28_997.00_0.00_31.26_997.00_289.76_0.00_667.93 24.950 14.227 1.754 0/0
863.51_0.00_37.76_997.00_997.00_623.41_0.00_996.59_997.00_968.27 26.058 14.496 1.798 0/0
4.64_0.00_505.23_997.00_0.00_230.35_997.00_260.80_997.00_697.94 24.631 14.118 1.745 0/0
997.00_188.98_572.23_997.00_853.76_0.00_0.00_940.49_997.00_200.20 26.919 15.186 1.773 0/0
997.00_157.61_331.18_997.00_475.43_0.00_0.00_204.96_525.72_0.00 25.721 15.294 1.682 0/0
0.00_144.53_163.81_997.00_301.40_0.00_997.00_271.59_997.00_629.51 24.298 14.275 1.702 0/0
10.82_997.00_0.00_972.76_997.00_398.84_725.64_0.00_39.24_0.00 25.415 14.960 1.699 0/0
847.89_997.00_997.00_270.83_0.00_319.42_696.99_0.00_0.00_413.33 25.307 14.728 1.718 0/0
297.21_997.00_997.00_407.64_0.00_171.18_494.45_0.00_0.00_298.45 24.879 14.812 1.680 0/0
0.00_750.80_944.93_0.00_997.00_817.14_20.43_997.00_689.81_0.00 25.314 14.609 1.733 0/0
997.00_696.75_0.00_498.37_794.11_997.00_301.14_0.00_0.00_827.70 25.719 14.480 1.776 0/0
32.24_997.00_0.00_647.02_997.00_488.14_216.52_0.00_997.00_746.91 25.145 14.098 1.784 0/0
997.00_262.15_0.00_895.77_867.62_0.00_482.93_997.00_997.00_736.93 25.816 14.252 1.811 0/0
917.92_0.00_920.18_997.00_997.00_892.46_0.00_937.39_668.69_0.00 25.331 14.402 1.759 0/0
485.38_0.00_941.14_997.00_997.00_885.60_0.00_82.97_704.06_0.00 27.315 16.195 1.687 0/0
0.00_290.84_934.97_0.00_997.00_305.27_673.97_997.00_399.30_997.00 24.354 13.739 1.773 0/0
